Id,SalePrice
1598,215484.24155027786
1599,163627.64874644688
1600,161824.4804305496
1601,62147.31755413287
1602,116377.33435225605
1603,75061.92406878335
1604,267476.70439781965
1605,243661.18210915328
1606,170364.02489411246
1607,166719.6546249365
1608,217359.27632948058
1609,183785.96204353968
1610,154746.76121215167
1611,140386.99640680023
1612,168156.57447325852
1613,169179.23677856696
1614,125737.75227769648
1615,89527.24067913114
1616,76730.22457557727
1617,91536.38720579978
1618,126709.75053176019
1619,143886.3414503065
1620,162075.06404377645
1621,134848.81784612057
1622,142564.16116872267
1623,270179.2010521589
1624,213371.41333320635
1625,119329.92929005336
1626,164405.23353520787
1627,193034.58159304716
1628,279088.6597358277
1629,178641.1161263239
1630,342958.313257149
1631,220077.6444837685
1632,236522.60994614262
1633,171373.01966269646
1634,187935.2846466968
1635,172550.86386594028
1636,151663.61698883533
1637,200721.4759618861
1638,182898.476328722
1639,185082.02556151434
1640,254486.30398502544
1641,175800.31761812716
1642,237702.94893429946
1643,216659.44510649328
1644,234037.5844317702
1645,198859.84600064202
1646,159853.56680928334
1647,156874.39792509333
1648,131330.07613688472
1649,140517.94802181574
1650,113793.49840928767
1651,120445.12257236501
1652,96910.41650176805
1653,98517.83234621926
1654,142383.00035498882
1655,140892.20101415954
1656,143099.85171443727
1657,146243.58671238596
1658,142887.31084495067
1659,121315.30269838402
1660,155708.27980625286
1661,424671.0886246317
1662,398200.1883329048
1663,379755.7803418721
1664,443896.92132629716
1665,301933.1486290269
1666,319953.9570375463
1667,371012.8791738902
1668,326751.5278251746
1669,291537.2222244328
1670,346505.01757276704
1671,261902.12482174026
1672,413797.2755856834
1673,290138.3401958852
1674,243779.384137211
1675,189962.20914300907
1676,194273.7574149239
1677,226046.16715908228
1678,417731.92405234766
1679,380730.90703093883
1680,344079.38013425574
1681,247539.6405255379
1682,310271.5158709668
1683,176844.14746736365
1684,172885.497035142
1685,171432.23468099086
1686,166376.9698872363
1687,168100.84323526756
1688,189953.78029051912
1689,194930.42839398785
1690,193020.01746542394
1691,181091.2130090322
1692,263619.5744355345
1693,168337.61671000617
1694,180720.33324986955
1695,165209.99818248345
1696,275718.37068842043
1697,169582.0946635654
1698,346685.78956596693
1699,302320.6831474784
1700,254687.92733504693
1701,270673.5950995497
1702,243512.27760664874
1703,246794.52352767735
1704,277702.16178779106
1705,229532.11136514271
1706,394576.038850425
1707,215998.00283438998
1708,210613.9524866357
1709,271908.47687955765
1710,219560.60338765892
1711,268147.67165348487
1712,254142.60822576133
1713,277809.7269830106
1714,222401.17638805814
1715,207994.40361994557
1716,181179.0046721577
1717,171835.77992392663
1718,133873.7623870548
1719,207038.68856729942
1720,233597.54295414538
1721,164628.95640931602
1722,124485.54902163958
1723,157691.36248742547
1724,208750.57141290302
1725,238841.9006824505
1726,183084.07286762647
1727,156471.5368418093
1728,170579.72645162657
1729,166582.19285872456
1730,154987.88241666774
1731,119938.57690902459
1732,130932.58320394011
1733,115968.93004710134
1734,119616.79527166959
1735,122301.41914326494
1736,112774.2725461449
1737,305863.43946327904
1738,232801.11549104957
1739,259008.09938498426
1740,223607.2991493241
1741,197126.72654508043
1742,173367.6405961371
1743,172427.45716585717
1744,324741.2282180248
1745,222452.7616829461
1746,178334.67856107137
1747,215926.53184010347
1748,224328.38062519662
1749,148104.58256912426
1750,128243.88758322372
1751,237720.7171663015
1752,120472.37794346787
1753,149062.73105549597
1754,188207.58065457596
1755,168342.46277026657
1756,130523.0849811497
1757,121487.27673664119
1758,144502.40366720155
1759,158155.0837621469
1760,165138.7655920603
1761,143083.11971162047
1762,181881.48406412447
1763,173270.4546788481
1764,116533.4387195747
1765,155407.64764535232
1766,180966.6688872922
1767,220859.38484183972
1768,145286.56505105895
1769,170977.68038508258
1770,150763.99272987054
1771,125278.22830992768
1772,133740.04272615994
1773,127628.24566781102
1774,137306.2346214911
1775,140525.33420522985
1776,123418.40281112591
1777,111142.99390457204
1778,136585.92681324063
1779,119227.82547680412
1780,173625.40500388126
1781,126807.4148524932
1782,91210.65162118417
1783,144633.99829740822
1784,111388.15519729018
1785,118787.76017253328
1786,134494.4779887746
1787,160661.4578622056
1788,56003.32915394118
1789,96310.40594393051
1790,79882.21533969454
1791,179385.7168414007
1792,159874.1174968601
1793,125435.71812147851
1794,150576.7907545935
1795,133440.93552796022
1796,128008.01067454313
1797,113036.94556507305
1798,120564.0624790238
1799,110858.0971050323
1800,129817.0837006999
1801,130477.8290044783
1802,125109.20138399149
1803,145853.89637183168
1804,135454.36702950706
1805,134695.83125768442
1806,120756.15378817734
1807,127161.14834962736
1808,120814.78005790085
1809,124787.07302291147
1810,146851.03256944162
1811,95755.21870781222
1812,95048.1032530517
1813,126123.70540399027
1814,96315.21897995636
1815,54179.334125603484
1816,95906.35184033777
1817,110494.6354664971
1818,142951.80093623904
1819,127338.05728830912
1820,52579.95014120349
1821,107432.65306161024
1822,143855.24326523163
1823,43677.19932539004
1824,127019.837323431
1825,142144.62614752477
1826,105117.57832348037
1827,98465.94331863923
1828,136588.03890288193
1829,115181.78022426937
1830,145945.5533416272
1831,144585.85848522908
1832,73735.6817683144
1833,139694.87208279068
1834,119518.0307992784
1835,124968.88642042136
1836,127811.52166997603
1837,87470.68199831161
1838,123418.39070028238
1839,93760.24965042317
1840,161630.7451017981
1841,148075.34764668284
1842,87997.04443807379
1843,131523.619447815
1844,136026.78944302304
1845,141734.81356377352
1846,154423.2516033346
1847,164474.09960823698
1848,52927.20439759343
1849,108411.36226654118
1850,117356.4560062308
1851,152120.3895027082
1852,121686.09008435282
1853,131485.52197573552
1854,170635.42396825843
1855,140374.9472127179
1856,218712.11573420375
1857,139902.74343175086
1858,140008.1617612658
1859,118029.51543438081
1860,147310.0434638901
1861,117818.12275977035
1862,313523.99770004227
1863,300157.9936654955
1864,300460.9552898002
1865,335180.37251221586
1866,331906.80633426615
1867,231703.2077896736
1868,297959.30383361137
1869,203713.35867620423
1870,227106.76157459433
1871,252568.20600533337
1872,172063.60203655585
1873,238827.8785901663
1874,148632.3788690781
1875,198250.39755667167
1876,199279.55508045768
1877,211878.94465778605
1878,199392.8352853814
1879,130687.2978395388
1880,132659.45586082208
1881,247537.30511520102
1882,249986.35759531378
1883,185467.6981922656
1884,210845.97498878103
1885,241641.90734430388
1886,293594.12019094854
1887,206404.33563267527
1888,270107.55085744575
1889,166215.75560081238
1890,121368.83560752301
1891,130819.31741943871
1892,98672.95102209732
1893,132691.67430709576
1894,126496.35255949452
1895,133778.1778980491
1896,124490.7841395329
1897,117305.65587014484
1898,115400.29447455774
1899,152206.5127603141
1900,151301.92843004147
1901,171228.23619625304
1902,149689.26954011264
1903,215956.9540141253
1904,143956.11891996124
1905,195656.9489767278
1906,155004.05735329105
1907,206032.59981056323
1908,109307.3276753028
1909,128779.45239111532
1910,117976.08039837242
1911,220828.44094590383
1912,318350.34928310127
1913,141557.24780115596
1914,57656.83072949403
1915,320688.69424186717
1916,60548.671415987425
1917,246758.79436611693
1918,141113.9120656814
1919,167546.43088639423
1920,150043.58258247035
1921,389740.639296425
1922,315347.37654005905
1923,224857.19846272224
1924,230221.7200488479
1925,191480.4518029966
1926,391423.93939032464
1927,133290.65382421063
1928,155741.74223493368
1929,127269.38110153998
1930,130539.19557950621
1931,141665.32913773315
1932,138258.03044846127
1933,184181.65289796432
1934,181742.29383335717
1935,171550.21398936352
1936,197548.48993107426
1937,182189.7325987446
1938,171744.2342804883
1939,236422.80332245718
1940,184186.31569417464
1941,167906.92067272138
1942,180809.36658640704
1943,210186.28060267627
1944,372397.34270177386
1945,396318.32657450915
1946,141035.66884744386
1947,327921.66400194407
1948,174002.71350699937
1949,246341.74321855835
1950,185696.12196864947
1951,236889.4056232501
1952,207131.23258453005
1953,170958.09765539036
1954,181266.88613192004
1955,133412.9134479565
1956,301069.42405088496
1957,156240.2253015147
1958,309462.0434413401
1959,141765.93340873116
1960,115745.46030116832
1961,123486.49145560616
1962,95727.88941739874
1963,105082.28572704481
1964,111570.07710093327
1965,142273.9472448777
1966,136700.0068772603
1967,293600.36135200824
1968,401472.36228977866
1969,391731.23987864115
1970,418448.009302129
1971,433710.9482503973
1972,377892.0100266979
1973,261823.47512326183
1974,330728.74889744486
1975,449976.08141588117
1976,273291.27127797843
1977,360276.20464481687
1978,357764.461453589
1979,322509.76212988375
1980,204397.01918897673
1981,349816.92306521215
1982,220218.52454118914
1983,203759.0481387305
1984,167294.73341947384
1985,226332.40530098722
1986,209502.9066985331
1987,182243.64656001225
1988,174226.32398922287
1989,189256.49441015976
1990,213873.97157924503
1991,237442.8376088301
1992,216308.18655985658
1993,169090.47920774634
1994,234432.17473765122
1995,185426.2531206397
1996,249689.52419040998
1997,304009.57912218553
1998,323422.0423068226
1999,265053.31626623124
2000,318093.822926424
2001,269473.24926778104
2002,246689.49908796002
2003,260591.48514394107
2004,277088.51078383916
2005,217111.52778304092
2006,225205.19364777376
2007,248514.68919253928
2008,227164.22969227078
2009,198223.84587613132
2010,191699.88203184967
2011,138595.74364426007
2012,172946.9810417152
2013,178781.5105485703
2014,183833.85206251446
2015,205160.7405584847
2016,193503.78047044988
2017,196037.72102720576
2018,119949.171347557
2019,135503.29500012903
2020,103483.01890560213
2021,101754.85715126741
2022,185203.09539232266
2023,142670.54890716993
2024,256709.43053333875
2025,353498.11390486505
2026,177856.75337689984
2027,159694.92351487963
2028,152497.21910729923
2029,171304.786168376
2030,267797.19928637793
2031,233445.7927882485
2032,248311.52563682012
2033,257422.87388075597
2034,171456.71919761787
2035,223926.09030299535
2036,194289.36497683657
2037,197510.76517345337
2038,303730.15434544865
2039,229351.89277252552
2040,265594.39529046393
2041,306695.87155023654
2042,210320.77043365486
2043,173105.23510272618
2044,163479.56033379867
2045,208107.0051732991
2046,141476.25278604793
2047,145863.12205230235
2048,141236.57468881097
2049,138390.3992483361
2050,173386.76543048426
2051,105251.3047350092
2052,124569.44374331062
2053,147913.94092403539
2054,90605.4323966852
2055,156836.86572977167
2056,140607.36152421113
2057,112820.73261276342
2058,216599.53621417668
2059,133595.17826428602
2060,174494.90921659223
2061,176467.3236713867
2062,131839.4883702346
2063,118496.56981462913
2064,143831.7285092195
2065,118583.35494658099
2066,156429.05933361925
2067,112692.5616298874
2068,138583.42143764425
2069,89993.63443447459
2070,117047.6131501134
2071,95057.07795662986
2072,134881.9840576948
2073,135282.96096244306
2074,185544.1436876172
2075,147236.50451037407
2076,120038.72370536314
2077,158789.4194513501
2078,130489.93040204143
2079,130931.27074394516
2080,118671.51509362737
2081,125927.2435526939
2082,122794.45423865791
2083,144625.64852010558
2084,112659.45968957196
2085,120975.92603281398
2086,114202.87432538427
2087,122119.65324139132
2088,97467.90691576635
2089,77109.3635607266
2090,123926.31730894596
2091,117909.97495405746
2092,125340.90349460854
2093,111442.05264698579
2094,106720.68465238516
2095,148649.02950403994
2096,77517.42281231591
2097,95041.61131922097
2098,149247.56986028605
2099,53049.58186922299
2100,72103.49763519129
2101,118396.42022018148
2102,119501.8634133119
2103,107195.60872750526
2104,136808.59055059438
2105,130945.09727876088
2106,65565.97819201744
2107,204024.19649275896
2108,117291.31434643909
2109,115872.42474240827
2110,129521.24418282267
2111,134348.23537040065
2112,140336.7903849257
2113,120110.80714298718
2114,117679.79402855258
2115,160337.6667024607
2116,114558.23886913559
2117,152695.77597533516
2118,126688.40613017937
2119,111111.74238418514
2120,111897.1712654794
2121,88731.54922786173
2122,117944.61769778513
2123,81305.2357254275
2124,156777.98353967743
2125,129425.99126273308
2126,150972.71853628516
2127,156416.95061158543
2128,125551.0685552827
2129,92619.6412559396
2130,145253.81910555493
2131,135162.4337383825
2132,114687.0990725179
2133,121212.56148593963
2134,123520.70345147765
2135,91143.70342299272
2136,80731.6019682911
2137,109424.17862795798
2138,132465.34756502917
2139,150589.80099366524
2140,142243.56274204305
2141,153415.37280861143
2142,127862.01022604718
2143,147127.2700095684
2144,116748.7664493648
2145,139899.33498833273
2146,170332.33836741745
2147,138437.94546000616
2148,134257.3740788216
2149,147461.39422693566
2150,227024.8504981407
2151,114411.73526448118
2152,168077.86333504296
2153,164999.0499629816
2154,105594.67454704935
2155,141846.62707203793
2156,266455.83068028034
2157,233865.82867308654
2158,235442.56264255926
2159,205056.66182270632
2160,176518.72076910586
2161,235933.10027633497
2162,360027.7016835772
2163,352392.09278530796
2164,243134.80428618795
2165,212787.8808655594
2166,154027.9312404738
2167,223525.41465701457
2168,201568.78669420024
2169,198539.66329301972
2170,221008.31452265353
2171,155997.01239059214
2172,131463.22638756043
2173,166986.78105425707
2174,227100.40674583832
2175,293079.61741103465
2176,323260.82593705354
2177,243364.86077046854
2178,210902.97813738257
2179,138870.48233155697
2180,221691.76885614757
2181,188948.9096136542
2182,221642.16911592372
2183,187649.69530300237
2184,121033.12091357895
2185,118206.56879759333
2186,147038.0616199712
2187,150898.00802379625
2188,151735.7212893647
2189,239148.08964086423
2190,82312.82737787848
2191,82052.67940938304
2192,92170.34317258815
2193,107113.09954786439
2194,100972.57612777034
2195,110307.01396067873
2196,97305.013893076
2197,115199.11628510067
2198,158939.07282239012
2199,187605.73222048057
2200,155548.53968091958
2201,142462.57788939404
2202,220306.07129237513
2203,140510.60018764072
2204,177516.92420623172
2205,120990.38937221467
2206,145253.55948919206
2207,215075.4587684842
2208,264738.716305511
2209,248530.97511240962
2210,116957.46231443316
2211,114292.78620272437
2212,120636.19665234434
2213,105514.54152597675
2214,131747.3890186002
2215,100693.07042878662
2216,148943.03864396503
2217,64379.904493437956
2218,74465.90732061926
2219,70455.65195059488
2220,70233.57704375622
2221,322742.92354962986
2222,279413.910889517
2223,292852.430166887
2224,211114.26826186714
2225,121976.25989737749
2226,185951.40714222888
2227,195299.86224749597
2228,266903.2807938743
2229,254681.09838933242
2230,156505.0678587687
2231,214412.65209874287
2232,186436.88140050674
2233,173563.3101110959
2234,241034.59605967553
2235,219361.68194917307
2236,259634.22631102396
2237,333801.71249927423
2238,201174.11069422515
2239,105797.88996740326
2240,157170.0070945596
2241,155590.42513825846
2242,122552.63694845684
2243,126083.95801467542
2244,104292.16255893189
2245,103168.68191813349
2246,139566.92726398513
2247,111373.45560973207
2248,124667.74124816965
2249,119655.34141072466
2250,133008.00346405446
2251,104778.5715427168
2252,173244.82097884655
2253,153170.1270264383
2254,177992.04588916546
2255,186520.80383932157
2256,176551.44554617393
2257,212829.02558555643
2258,160101.8563869947
2259,175455.67439051255
2260,154721.4329160194
2261,189049.70141568242
2262,204732.6174233346
2263,378728.3305475748
2264,440889.39041494235
2265,176031.2210784009
2266,308982.7422611453
2267,367032.8456560948
2268,412164.9674340509
2269,150552.600346828
2270,194206.54111939753
2271,217034.71642256627
2272,190767.6556307316
2273,164746.22196344126
2274,183592.23060112933
2275,162436.5890624467
2276,193336.58378235155
2277,184701.1405384098
2278,148004.64047318103
2279,127902.85691237863
2280,116582.04984025673
2281,168031.73269449628
2282,186884.81361880997
2283,105942.13537388442
2284,112364.56632175755
2285,139908.75736639195
2286,124518.03615443637
2287,361028.96963444643
2288,274660.71531051386
2289,372314.947634084
2290,441911.957282723
2291,323196.23571613664
2292,415499.1965618586
2293,426785.8591380475
2294,405971.74194146245
2295,443226.0625331755
2296,284353.2938264026
2297,329534.80672468257
2298,330319.4378351376
2299,361988.6624200765
2300,341403.7269631854
2301,305177.91427142033
2302,250143.98533441604
2303,237954.3605291409
2304,240571.08842608487
2305,189147.5223042845
2306,186343.69552355813
2307,196802.48608276286
2308,226417.5508130976
2309,282478.9830104761
2310,207278.38165885827
2311,194439.41443157426
2312,177358.0844041855
2313,173828.04702379965
2314,170997.1777044357
2315,177727.08688434507
2316,191769.59940087792
2317,187038.57548821252
2318,179083.48908446793
2319,180930.75044644007
2320,182514.67662853454
2321,234338.93986380222
2322,171550.25518588946
2323,189581.54939571736
2324,171428.73041454417
2325,213356.835774902
2326,172668.55945437073
2327,206289.69969303344
2328,226452.2020772133
2329,187932.50190684924
2330,182170.37664590945
2331,336692.7568949803
2332,386300.81757878215
2333,320755.56946788327
2334,258240.25531779104
2335,270373.96542063117
2336,318951.4251360325
2337,202498.44047589114
2338,276306.9186181656
2339,209070.7254614862
2340,400662.2518885261
2341,221000.90772232978
2342,230101.4547223272
2343,226007.91845114413
2344,214415.18700435714
2345,234301.67662809926
2346,209888.09231707803
2347,200597.2825459125
2348,238620.61778403493
2349,179426.89408063507
2350,310060.7724376453
2351,262519.42474521184
2352,253531.71058706328
2353,252094.3261320137
2354,140095.75089946992
2355,139251.84655245853
2356,153101.96028269726
2357,191281.25555623588
2358,197997.3015590664
2359,133506.37822595853
2360,115999.55059560185
2361,147513.8528624058
2362,268331.53250994603
2363,139756.3906114948
2364,154764.9643221753
2365,213644.99395163002
2366,188517.8650221308
2367,219306.77405264374
2368,219272.28519657522
2369,223104.82766300108
2370,170460.04820686879
2371,166880.42588933205
2372,198564.90261758806
2373,288180.88218885235
2374,323055.635076356
2375,255678.15458586672
2376,276133.23371280305
2377,337772.08046720125
2378,145897.02117459485
2379,204889.87458438217
2380,144183.71552878802
2381,164929.27710684718
2382,204461.4071480694
2383,206184.27156639192
2384,253498.63169726316
2385,160237.90012303885
2386,134554.38905564626
2387,136092.3853619332
2388,100009.97763686671
2389,118050.31550050268
2390,150319.66600430035
2391,141174.53728100215
2392,115972.63708003756
2393,170132.06872547243
2394,145465.5210954668
2395,211568.92399052228
2396,144859.68204474327
2397,216571.99777525174
2398,130714.5093918578
2399,60247.49990696483
2400,60539.144052289834
2401,119981.45283395762
2402,139130.0854222678
2403,142363.676592831
2404,150491.9410920105
2405,162106.44527873324
2406,142896.5594638789
2407,126003.94579226301
2408,145331.7616826201
2409,120939.56105255919
2410,161441.57616648666
2411,117162.56495969243
2412,153921.86703162573
2413,131971.7560719107
2414,154086.03569151566
2415,131992.84444911714
2416,128020.11689760155
2417,134380.08668096148
2418,130789.41937927225
2419,127680.63273950922
2420,120583.2559916724
2421,147613.86721714324
2422,109505.68247376393
2423,117049.09720406505
2424,150717.58092249522
2425,199278.72040202393
2426,131697.15456725424
2427,135932.22588867604
2428,176288.6825179061
2429,115187.31085866828
2430,133706.09836646097
2431,109185.50065730169
2432,147733.06323498994
2433,149549.18738137514
2434,138881.15598740513
2435,153183.25682928658
2436,108551.70740958153
2437,106095.37886806435
2438,124984.59067074499
2439,100327.82640668302
2440,121405.19339758025
2441,89705.8139725553
2442,94521.9738686395
2443,123202.3858874709
2444,129008.25687268995
2445,84112.56557010063
2446,135241.79647072463
2447,182641.02346691635
2448,135434.96663201042
2449,110592.3653044884
2450,149157.80378618994
2451,122681.54751018019
2452,200668.81257535325
2453,92880.13874550386
2454,123677.14252163669
2455,120104.87635583473
2456,140047.55504996752
2457,135112.9283251173
2458,127371.12171633619
2459,112314.27755013997
2460,138179.70330027264
2461,124771.84308466225
2462,138341.2756185814
2463,122857.0508962635
2464,186894.49677092358
2465,144879.26314657967
2466,118532.14280005041
2467,130859.53379662315
2468,83562.98612956141
2469,80220.94538468476
2470,192244.75096241248
2471,205323.8032883495
2472,160945.98452558508
2473,120754.78662982836
2474,74498.20664496509
2475,223805.51339176524
2476,117533.95515618756
2477,129745.36313085438
2478,151181.1972512478
2479,107309.5074907749
2480,157021.20427917392
2481,121339.36509084662
2482,130473.75781554372
2483,111343.20013265924
2484,121706.39075383286
2485,126973.91250127803
2486,158738.331489478
2487,175670.81683370107
2488,160476.563786646
2489,151922.31957870963
2490,146507.52248885785
2491,93111.56466453803
2492,189513.28360631538
2493,144841.5131430673
2494,143602.39531637842
2495,86523.18602518819
2496,221686.60351807368
2497,152955.8733825551
2498,113557.39943350185
2499,88942.36942660646
2500,129305.68393773855
2501,136204.51051497925
2502,145998.26392817794
2503,94649.24028334186
2504,188183.71771932874
2505,224678.01237291144
2506,251831.6911914969
2507,280914.2457900605
2508,251813.64608641173
2509,215328.6669190627
2510,217441.49128616313
2511,173248.5982566023
2512,211437.71626060805
2513,221473.27708642752
2514,249413.32600007716
2515,153319.07697656733
2516,173284.13067590393
2517,144794.3894167809
2518,155331.75585219174
2519,233014.83030736027
2520,216890.3955223343
2521,185874.93763862352
2522,225109.0092797396
2523,119015.28759977767
2524,136777.8265541899
2525,149410.71055829633
2526,136038.3627984323
2527,114477.67074795415
2528,128827.14028139885
2529,135187.25431782228
2530,122109.6398883569
2531,258289.54962789037
2532,227988.10794306884
2533,195470.8340070149
2534,227539.59956598937
2535,302990.52046904666
2536,232593.27152775152
2537,237095.7581676333
2538,180301.5261531358
2539,186046.6780404984
2540,179546.67657277067
2541,181347.0932892649
2542,165660.54698700603
2543,123251.5022347793
2544,122768.06387550013
2545,133154.24943157245
2546,125208.42052842531
2547,137229.46299017247
2548,151461.8332105798
2549,161226.85279674843
2550,585154.392051912
2551,139709.13432261298
2552,129722.70917129505
2553,72609.71619193662
2554,95297.79504049287
2555,119040.27881993014
2556,103262.42886125768
2557,106792.0820822393
2558,159250.2680705231
2559,136896.62601343755
2560,149675.18946632926
2561,140994.30538288635
2562,141040.02285776028
2563,153963.758493575
2564,208067.02141239648
2565,143527.91632435322
2566,154442.9684882995
2567,134884.4582933891
2568,197986.04223585062
2569,222248.38810704314
2570,113602.21894128242
2571,191195.27962119388
2572,147848.1655319408
2573,221796.22522991814
2574,277672.569012126
2575,131069.7565172668
2576,119130.29444786896
2577,146221.939610368
2578,82625.69407486074
2579,61874.64092039907
2580,95952.22968521663
2581,101599.12605139031
2582,106288.11220849943
2583,290879.3691920893
2584,172096.5708665317
2585,185923.11395892335
2586,219597.95281619864
2587,196834.99247227728
2588,142193.5699074469
2589,147591.70388474409
2590,202555.89566592418
2591,210150.38029187216
2592,212335.67231909893
2593,247146.42749483694
2594,176292.80978772856
2595,198809.04261940692
2596,295282.0382018488
2597,187739.40717699734
2598,286351.9424593788
2599,316016.8867743139
2600,155068.8895947088
2601,148075.91802179554
2602,82568.78416453832
2603,92519.20609596936
2604,87505.28928057128
2605,78164.51136059305
2606,145189.01222469477
2607,211182.76521160256
2608,203061.0462820268
2609,167332.40151041473
2610,108718.15152564766
2611,121393.30268894223
2612,159240.17655011182
2613,133329.79936595267
2614,127799.31752715017
2615,156400.5680554653
2616,144894.81409982653
2617,177602.02778085822
2618,203930.63859748453
2619,194724.86766397196
2620,189903.4764960954
2621,174917.38260503393
2622,184442.8827913671
2623,242846.72590732883
2624,310364.9889129015
2625,292444.04676962184
2626,173668.53052956396
2627,164541.2084793511
2628,463206.2424916833
2629,466130.66217413166
2630,373606.37528197985
2631,452509.3211846978
2632,408590.4523818666
2633,319748.1710116124
2634,404386.06816632394
2635,158847.49225776258
2636,177418.97278383156
2637,178979.60331589403
2638,263452.2962406049
2639,187345.2561086744
2640,155323.91152972917
2641,107255.09178397291
2642,190327.01765180967
2643,102516.0641444368
2644,120089.54672071437
2645,107678.74332058217
2646,94639.14485704196
2647,102486.1074349208
2648,142162.41545784616
2649,144616.58997782387
2650,137288.12512505054
2651,139694.4500286787
2652,390330.9637720379
2653,249099.86824510017
2654,244081.90976958012
2655,396903.91088012926
2656,308441.6701200563
2657,352291.032203926
2658,307433.95976879087
2659,302207.5903363722
2660,349228.4751913452
2661,348118.1888700053
2662,362036.9704063599
2663,284444.6343703235
2664,270728.7341022822
2665,327890.9995193001
2666,286789.56767532433
2667,166086.34544797623
2668,177095.46969290308
2669,181328.7889564766
2670,275677.76003550587
2671,183395.4266186406
2672,191375.40238117526
2673,203186.7722192531
2674,195711.93616392143
2675,173077.37935339217
2676,189405.90235599776
2677,197847.3665554495
2678,256949.81138129617
2679,268920.40310618276
2680,283040.1995572836
2681,399941.28187801153
2682,320067.8790156402
2683,452062.85637733643
2684,311012.03689597565
2685,323309.1856786733
2686,253873.3929284538
2687,325812.76409879944
2688,210193.27154887965
2689,200896.27159473134
2690,418189.30465645366
2691,188733.12670511004
2692,134378.48077688678
2693,196360.89220337407
2694,134756.3032029516
2695,193778.0857622791
2696,183084.7535973356
2697,191147.97400378273
2698,187325.75213106646
2699,171729.0676605178
2700,156954.32349185747
2701,145384.48077218983
2702,110658.05666864301
2703,119074.70598468753
2704,137494.7970412553
2705,119016.3504799101
2706,112997.1398514981
2707,121906.22457347086
2708,134704.6344510812
2709,105552.83992302038
2710,127918.02491360698
2711,281176.71712082124
2712,393238.25255268964
2713,173726.40437318373
2714,149168.4244040333
2715,172447.92081478884
2716,141381.92110459108
2717,192158.53992899272
2718,222857.3131073347
2719,156783.7541898797
2720,169512.27150792244
2721,134406.99757914458
2722,156018.21817491768
2723,139639.83356641943
2724,130140.74425379575
2725,131700.83328681317
2726,151248.36270526185
2727,177797.28214459625
2728,177668.7591258731
2729,144624.69946371095
2730,147785.3611795802
2731,131196.7041188248
2732,135170.07066500455
2733,161605.1025814109
2734,147714.54035773725
